"name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"B_tri[1]","freq_cat_1",0.0850060962319257,0.0795635988675468,0.0906405423506634,-2.46503230468801,0.000362705124570772,0.0334207168889624,0.999477397198833,"All contacts"
"B_tri[2]","freq_cat_1_3",0.195745119455045,0.184030804473828,0.208338485616006,-1.63094187696332,0.000379836797911593,0.0318697715401553,1.0000175552681,"All contacts"
"sigma0_loc","sigma0_loc",1.65739303951683,1.43115901991322,1.99167106767784,0.505245909784087,0.00179500514131863,0.0832810097409738,0.999916179223126,"All contacts"
"sigma0_hh","sigma0_hh",1.91118135621102,1.60860492059889,2.21320529892828,0.647721561964625,0.00825292449421106,0.0800371113829161,1.03786739308467,"All contacts"
"sigma0_part","sigma0_part",7.20183955713083,6.65404619904634,7.8042481805073,1.97433648743491,0.0016811917263933,0.041105459453233,1.00721395137101,"All contacts"
"sigma0_rd","sigma0_rd",1.38570337316513,1.10919455764545,3.04035357944597,0.326207861387543,0.0103401778966133,0.285120943647189,1.00262672995156,"All contacts"
"B_tri[1]","freq_cat_1",0.226492378953149,0.196943649130832,0.258981789732086,-1.48504398163109,0.00114272585488759,0.0711664252319865,0.999389012969305,"Extra-household contacts"
"B_tri[2]","freq_cat_1_3",0.411521537441554,0.358882524576105,0.473335781664167,-0.887893921373028,0.0011348608731908,0.0696993643520881,1.00039946480435,"Extra-household contacts"
"sigma0_loc","sigma0_loc",1.47803978829327,1.18204393509692,1.88073268984274,0.390716742524471,0.00523171449022469,0.116981165138478,1.0074554627695,"Extra-household contacts"
"sigma0_hh","sigma0_hh",1.86588249535976,1.33040119126221,2.76249063063696,0.623734129038169,0.0436443596858138,0.201328410222034,1.19246787145953,"Extra-household contacts"
"sigma0_part","sigma0_part",12.8958431778125,10.8781426752521,15.3471739805952,2.55690502516091,0.0103552183570656,0.0871430446656021,1.05403254116467,"Extra-household contacts"
"sigma0_rd","sigma0_rd",3.79083794188319,1.44831911447249,168.959800398803,1.33258708750208,0.183138660841447,1.30750956292939,1.06640380063001,"Extra-household contacts"
