"","name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"1","B_obs[1]","occ_cat_student",0.875345653313016,0.755421305866272,1.01398833446132,-0.13313643827153,0.00168323562528502,0.0736544447052383,1.00157527527199,"All contacts"
"2","B_obs[2]","occ_cat_other",0.674878264246946,0.642992114267045,0.709039653439011,-0.393222953638276,0.000519064220279461,0.0251778722201939,1.0004084514862,"All contacts"
"3","B_obs[3]","age_cat_comb0_15",1.05516895018631,0.888373839214514,1.245938065734,0.0537008964633046,0.00218453146995755,0.0850901967189961,1.0034602220036,"All contacts"
"4","B_obs[4]","age_cat_comb16_25",0.835325185264487,0.75986562908192,0.920587303874403,-0.179934186514169,0.00135498192408083,0.049418764149569,1.00128116966471,"All contacts"
"5","B_obs[5]","age_cat_comb26_35",0.976476905105601,0.893040290774765,1.06833299860321,-0.0238041796305942,0.00110058664084996,0.045397387997524,0.999647295911684,"All contacts"
"6","B_obs[6]","age_cat_comb46_55",0.995038178214048,0.922637728423036,1.07390669802921,-0.00497417249528654,0.00106825114106885,0.0383796423177312,0.999702086168023,"All contacts"
"7","B_obs[7]","age_cat_comb56_65",0.863220093507776,0.792355384012572,0.93995420108433,-0.147085587380761,0.00115451954062357,0.0435805319379513,1.00180423408498,"All contacts"
"8","B_obs[8]","age_cat_comb66_75",0.757953277187862,0.688149566612732,0.838412629330679,-0.277133534833413,0.0012073972141536,0.0512373198976125,1.00139300369761,"All contacts"
"9","B_obs[9]","age_cat_comb76_",0.604669990625379,0.532210780271673,0.686568271442874,-0.503072439814896,0.00147491255668096,0.0654256373087866,1.00143495976488,"All contacts"
"10","B_obs[10]","HH_Num_Memb_1_3",0.831821484553015,0.787630860021442,0.878011210215668,-0.184137423017931,0.000595177046157286,0.0280140333933975,1.00115978814187,"All contacts"
"11","B_obs[11]","HH_Num_Memb_7_9",1.14534740892669,1.06969992680607,1.22724300147308,0.135708004895282,0.000815631129469105,0.0351466911084474,1.00068454594053,"All contacts"
"12","B_obs[12]","HH_Num_Memb_10",1.35237435024612,1.15174642821278,1.59094084319014,0.301861825571561,0.00202172077549088,0.0824436165596607,1.00076559072914,"All contacts"
"13","B_part[1]","PART_MALE",1.02879500266517,0.979493003613099,1.08059949338946,0.0283882170488776,0.000516608569195961,0.0248802369125714,1.00012355503547,"All contacts"
"14","B_hh[1]","log_ninetile_hh",1.07452616580921,0.996958076790166,1.15950467804192,0.0718797884179022,0.00199146629066967,0.0385841051566786,1.01463785526891,"All contacts"
"15","sigma0_loc","sigma0_loc",1.17246662956178,1.11830371198063,1.23919096946978,0.15910976000516,0.000547393760651614,0.0263731646225048,1.00033961147962,"All contacts"
"16","sigma0_hh","sigma0_hh",1.27333615998157,1.21670799175251,1.33122379315992,0.241640353828724,0.00184814201503131,0.0230927182338427,1.04929064483461,"All contacts"
"17","sigma0_rd","sigma0_rd",1.19493730527016,1.05655279969212,1.84176852816393,0.178093719798108,0.010220850367405,0.207130484015468,1.00830204787134,"All contacts"
"18","sigma0_part","sigma0_part",1.5723461871318,1.52374971582051,1.62145253333913,0.452568890583727,0.00110749794658079,0.0158915092506864,1.04050469679126,"All contacts"
"19","sigma_obs","sigma_obs",1.94425889577337,1.91241761640765,1.97728032019516,0.664880874009151,0.000239568964961631,0.00849836634243306,1.00385659348783,"All contacts"
"20","B_obs[1]","occ_cat_student",0.728099181648616,0.582527941962953,0.914639566455111,-0.317318001536757,0.00159822402475881,0.116019396760468,1.00037036876708,"Extra-household contacts"
"21","B_obs[2]","occ_cat_other",0.485522610040316,0.448389167448031,0.525770761431979,-0.722529421706266,0.000520206155056437,0.0406512976253575,0.999406836153318,"Extra-household contacts"
"22","B_obs[3]","age_cat_comb0_15",1.13991898647017,0.874360981783113,1.49239709088874,0.130957195381352,0.00204552255842242,0.135892139432502,0.999990807407396,"Extra-household contacts"
"23","B_obs[4]","age_cat_comb16_25",0.74407627198208,0.636367895013331,0.868319354332778,-0.295611733298515,0.0011615609399368,0.0798137724683461,1.00076827946396,"Extra-household contacts"
"24","B_obs[5]","age_cat_comb26_35",0.94104572384915,0.822674158792445,1.08434805408586,-0.0607635498767691,0.00101543182360259,0.0693083785427213,0.999980268025464,"Extra-household contacts"
"25","B_obs[6]","age_cat_comb46_55",0.993611813199039,0.88852682125756,1.11605219145065,-0.00640867858310146,0.000928835596795608,0.0576325651049434,1.00076236309339,"Extra-household contacts"
"26","B_obs[7]","age_cat_comb56_65",0.76519910933994,0.671574024056105,0.871000457336393,-0.26761920537393,0.00107723947052534,0.0657404562173361,1.00005756756503,"Extra-household contacts"
"27","B_obs[8]","age_cat_comb66_75",0.642643383753245,0.550737119954764,0.752443424814883,-0.44216532173575,0.00117010549932937,0.080573564726855,0.999493664596197,"Extra-household contacts"
"28","B_obs[9]","age_cat_comb76_",0.468460405954436,0.38344549625995,0.573099398128257,-0.758303693245499,0.00155727409962082,0.103451523657087,1.00011184677182,"Extra-household contacts"
"29","B_obs[10]","HH_Num_Memb_1_3",1.00850005968056,0.925726696313625,1.09632397567656,0.00846413758967492,0.000560591956258892,0.0433671431719155,1.00018995544252,"Extra-household contacts"
"30","B_obs[11]","HH_Num_Memb_7_9",0.971186818621483,0.865598836353872,1.08443744098748,-0.0292364310286,0.000824658291646388,0.0579906477766074,0.999566494363324,"Extra-household contacts"
"31","B_obs[12]","HH_Num_Memb_10",0.96117152078249,0.752488677661201,1.23072994476713,-0.0396024043743183,0.00175948987057677,0.127753096861504,1.00012217212962,"Extra-household contacts"
