"name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"B_tri[1]","loc_cat_school",0.231009995563812,0.198924057407995,0.268042057478995,-1.46529429855749,0.00111217417134939,0.0760632222678331,0.999501833193461,"All contacts"
"B_tri[2]","loc_cat_work",0.297133139742112,0.274176848649729,0.320960103979308,-1.2135749586678,0.000762940126172282,0.0401117040322782,1.00070836126684,"All contacts"
"B_tri[3]","loc_cat_other",0.730817018415064,0.679814339848577,0.785892988688388,-0.313592167372497,0.000705301861483349,0.0375468782062917,1.00059977822773,"All contacts"
"B_tri[4]","loc_cat_home",0.889604412176009,0.816500710114991,0.969713058695371,-0.116978395767892,0.00107952223682535,0.044186894174506,1.00452344103321,"All contacts"
"B_tri[5]","dur_cat_10",0.523342394780144,0.478813204540995,0.57162049803217,-0.647519354591276,0.00093299022760202,0.0457700560622793,1.00197070928257,"All contacts"
"B_tri[6]","dur_cat_10_59",0.744703751779491,0.680898470660668,0.811559542695886,-0.294768788303888,0.000943350184240002,0.0439459265718596,1.00285801820441,"All contacts"
"B_tri[7]","freq_cat_1",0.22574227772751,0.197228824726207,0.257573429323655,-1.48836129445723,0.00141401557349464,0.0692058747717601,1.00123083274264,"All contacts"
"B_tri[8]","freq_cat_1_3",0.558172921013055,0.489842056636435,0.637182358315635,-0.583086470319514,0.00133143672291412,0.067378957023203,1.00160670418793,"All contacts"
"B_tri[9]","CONTACT_Touch",1.22007813867471,1.14629880587062,1.30046389845683,0.198914904788198,0.000423947506545542,0.0320170563221625,1.00040209639389,"All contacts"
"B_tri[10]","HH_Num_Memb_1_3",0.992248841512662,0.906829237885818,1.08216218222161,-0.00778135485538407,0.000800143047927239,0.0452983408563679,1.00006979419861,"All contacts"
"B_tri[11]","HH_Num_Memb_7_9",0.963064239418374,0.875787200718486,1.05732401833649,-0.0376351618093069,0.000775084723216751,0.0479964085775248,0.999456361517389,"All contacts"
"B_tri[12]","HH_Num_Memb_10",1.23576222049566,1.00329735964368,1.52807060892237,0.211687962288674,0.00169056399741016,0.108219533215097,0.99931070617295,"All contacts"
"B_tri[13]","occ_cat_student",1.3984366197081,1.07934766918219,1.80585332634571,0.335354912438463,0.0025823281351091,0.130779258331088,1.00076464976053,"All contacts"
"B_tri[14]","occ_cat_other",1.18041514922844,1.08747165780522,1.28024128691351,0.165866197982979,0.000667656174488246,0.041670148241731,1.00310752558024,"All contacts"
"B_tri[15]","age_cat_comb0_15",0.832496758586959,0.621386449844546,1.10862403392956,-0.183325950724356,0.00298839286393624,0.146927095305726,1.00048128196786,"All contacts"
"B_tri[16]","age_cat_comb16_25",0.744645395585776,0.635775665084677,0.871542379915885,-0.294847152996073,0.00169192329638827,0.0801783645120729,1.00053228423345,"All contacts"
"B_tri[17]","age_cat_comb26_35",0.848741655546596,0.746791900480851,0.964680191206333,-0.164000431619598,0.00141414421866616,0.0662824180609118,1.00051188025527,"All contacts"
"B_tri[18]","age_cat_comb46_55",1.02571148977224,0.913831659644997,1.15295765862641,0.0253865081523156,0.00124331253640564,0.0588491082879309,0.999617079729052,"All contacts"
"B_tri[19]","age_cat_comb56_65",1.1092014551014,0.968121951837328,1.27553851916152,0.103640346606264,0.00154318607356354,0.069890225691945,1.00166150932086,"All contacts"
"B_tri[20]","age_cat_comb66_75",1.01881117955017,0.85648558635689,1.21354036431176,0.0186364373159683,0.00190736503806036,0.0887927779649031,1.0011516454116,"All contacts"
"B_tri[21]","age_cat_comb76_",1.17710166850162,0.91819743770274,1.51548431057706,0.163055203903324,0.00249722933194484,0.126403617599342,1.00014272981793,"All contacts"
"B_tri[22]","shared_location",7.37038111597307,6.85096206674517,7.9486960216947,1.9974694166652,0.000689521069677047,0.0374919027704279,1.00063931021824,"All contacts"
"B_tri[23]","shared_freq",1.34042179085146,1.18245713292534,1.52692098225938,0.292984333725492,0.00132013712608846,0.0654966331412871,1.00180583060874,"All contacts"
"B_tri[24]","shared_dur",0.765447852703446,0.704580840651695,0.83023617044871,-0.267294188081421,0.000828098455562023,0.041814519308732,1.00092640977412,"All contacts"
"B_tri[25]","both_touch",1.07410380243956,0.967214354183831,1.19149904717106,0.0714866417324961,0.00073599102044137,0.0526143136947041,0.999599036347626,"All contacts"
"B_tri[26]","group_ind",0.26004729462905,0.241651247283007,0.279985020632513,-1.34689176208943,0.000568204709414627,0.0379903201339859,0.999402943389052,"All contacts"
"B_tri[27]","group_int",0.367430202337248,0.356833635970722,0.377833448004461,-1.00122190398033,0.000213686730333934,0.0144411540153056,0.999664851224871,"All contacts"
"B_part[1]","PART_MALE",0.848175977364402,0.772813116479745,0.932505051962084,-0.164667144242741,0.00115682887569104,0.0476893207732122,1.00338603109443,"All contacts"
"B_hh[1]","log_ninetile_hh",0.680011546335776,0.607776419897709,0.768358661542862,-0.385645501050589,0.00315320256947342,0.0600079258030846,1.02006765532781,"All contacts"
"sigma0_loc","sigma0_loc",1.24155026677375,1.14454738455162,1.36563709069549,0.21636081388889,0.00130032255672371,0.0449307223510639,1.00531510499079,"All contacts"
"sigma0_hh","sigma0_hh",1.32027079000403,1.18133878722094,1.46310885480104,0.277836859501585,0.00888081284421057,0.0534831895231373,1.15868718735745,"All contacts"
"sigma0_part","sigma0_part",2.72533873210212,2.58826301449231,2.86572122399092,1.00259272574851,0.00183367684290138,0.0262990449956672,1.02973120805446,"All contacts"
"sigma0_rd","sigma0_rd",1.15622289889128,1.04071718831255,1.61914677505717,0.145158570773076,0.00478412434504691,0.142286187623357,1.00652310731782,"All contacts"
