"name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"B_tri[1]","age_cat_comb0_15",1.38417742203234,1.10666094293529,1.75780790546694,0.325106044089259,0.00302709593723915,0.115948787848525,1.00452357779756,"All contacts"
"B_tri[2]","age_cat_comb16_25",1.22827449493639,1.03724621673494,1.45042489751268,0.205610334824317,0.00186593203455815,0.0858142079489143,1.00112194452365,"All contacts"
"B_tri[3]","age_cat_comb26_35",1.28813775460805,1.12305296175053,1.47521909235764,0.253197574298608,0.0013328483141654,0.0697545183432976,0.999910030969564,"All contacts"
"B_tri[4]","age_cat_comb46_55",1.01191135547338,0.902540617702975,1.12476023722925,0.0118409736229993,0.00103498041776629,0.0553932413595059,0.999654079415043,"All contacts"
"B_tri[5]","age_cat_comb56_65",1.24917549201863,1.07383921623876,1.4457010748043,0.222483727293116,0.00158652875980881,0.0756663893656324,1.00081165413678,"All contacts"
"B_tri[6]","age_cat_comb66_75",1.77429557327577,1.45462585320891,2.16292522616861,0.57340348403123,0.00215619940334577,0.100461329059567,0.999958990288416,"All contacts"
"B_tri[7]","age_cat_comb76_",2.67132707249973,2.02560055059291,3.51450790518523,0.982575379831992,0.00284950095775792,0.143357624160565,0.999666109274454,"All contacts"
"sigma0_loc","sigma0_loc",1.7701490696978,1.53070659012686,2.12673047512856,0.571063763207666,0.00183023805418175,0.0846409326437474,1.00298279717319,"All contacts"
"sigma0_hh","sigma0_hh",1.74463778910699,1.43204219202353,2.06319692745915,0.556546963396283,0.00989651376543066,0.0890353004988701,1.04708838144197,"All contacts"
"sigma0_part","sigma0_part",7.17025168060661,6.6295127300033,7.82165430991355,1.96994075589319,0.00182660807717001,0.0418182385593746,1.00583775500664,"All contacts"
"sigma0_rd","sigma0_rd",1.34243659153553,1.10213736193343,2.6544984616119,0.294486314654541,0.00890008119184916,0.288261878847992,1.00084554604173,"All contacts"
"B_tri[1]","age_cat_comb0_15",9.12083875025787,5.73845343387321,14.6174261860893,2.21056176808745,0.00798069125275567,0.243556438190498,1.00430508159886,"Extra-household contacts"
"B_tri[2]","age_cat_comb16_25",1.47135515100338,0.96183653222695,2.24866539375499,0.386183847559021,0.00679313957053651,0.216469792114747,1.0026496706938,"Extra-household contacts"
"B_tri[3]","age_cat_comb26_35",0.979324992595273,0.693716301172576,1.37363801374005,-0.0208917277036049,0.0047604645548382,0.172810449897327,1.00084344865954,"Extra-household contacts"
"B_tri[4]","age_cat_comb46_55",1.04412686381574,0.801249116310587,1.35151060250563,0.0431809991427315,0.00383407918429346,0.133189086157352,1.00043568348543,"Extra-household contacts"
"B_tri[5]","age_cat_comb56_65",1.96688511490152,1.35710864463703,2.84289344454123,0.676451131448806,0.00593270174539291,0.18791182021832,1.00177225445038,"Extra-household contacts"
"B_tri[6]","age_cat_comb66_75",1.99078971287781,1.22853548567732,3.21529164503126,0.688531400658094,0.00713778629541203,0.245603615440703,1.00210882809974,"Extra-household contacts"
"B_tri[7]","age_cat_comb76_",3.28095403397737,1.60933377167559,6.6694367188804,1.18813424412081,0.00948968284107544,0.363464422937769,1.00147818424457,"Extra-household contacts"
"sigma0_loc","sigma0_loc",1.54904204464669,1.24761562882071,1.9784942275914,0.437636704156544,0.00438214838444717,0.115526587570092,1.00214445506118,"Extra-household contacts"
"sigma0_hh","sigma0_hh",1.87883683421955,1.20170012305991,2.66493278823888,0.630652880162445,0.0809176192007051,0.196509824177397,1.39730915825197,"Extra-household contacts"
"sigma0_part","sigma0_part",11.6693100799666,9.91674153718292,13.8536149335604,2.45696232543917,0.0145238913957745,0.0865595142545602,1.05911108800339,"Extra-household contacts"
"sigma0_rd","sigma0_rd",2.98845262465247,1.47083931346536,26.5799376872972,1.0947557366059,0.0387877884971896,0.770073737962709,1.00600740463574,"Extra-household contacts"
