"","name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"1","B_hh[1]","log_ninetile_hh",1.00450950725909,0.916789029451701,1.09133706942342,0.00449936989614536,0.00282949984716662,0.0437492593502242,1.01513253036201,"All contacts"
"2","sigma0_loc","sigma0_loc",1.1949125568466,1.13455587532886,1.27858967961395,0.178073008519169,0.000684320473069447,0.029780076621498,1.00072167594204,"All contacts"
"3","sigma0_hh","sigma0_hh",1.37534284290869,1.31415955348104,1.43879488876064,0.318703040335635,0.00146930907265626,0.0231604182302794,1.01758329411569,"All contacts"
"4","sigma0_rd","sigma0_rd",1.23249006798979,1.06285298150865,2.05159929550827,0.209036568476106,0.00990186909146177,0.208379734616248,1.01258851407921,"All contacts"
"5","sigma0_part","sigma0_part",1.65127345980832,1.59720955393676,1.70616831619692,0.501546784056014,0.000910363152062064,0.0173799607599917,1.0077769628078,"All contacts"
"6","sigma0_obs","sigma0_obs",1.95800555976998,1.92678940460663,1.99018393856929,0.671926383619086,0.00022199643744462,0.00840292505855296,1.00143361505479,"All contacts"
"7","B_hh[1]","log_ninetile_hh",1.10276865584692,0.982430853544784,1.24244906658904,0.0978239774267293,0.00192412207073987,0.0596413862558306,1.00215564955525,"Extra-household contacts"
"8","sigma0_loc","sigma0_loc",1.25482170495859,1.16483275763749,1.37641467645185,0.22699349472909,0.000850820320750337,0.0427535537573346,0.999697690293863,"Extra-household contacts"
"9","sigma0_hh","sigma0_hh",1.50536372960518,1.40304687061521,1.61300596410222,0.409034549801523,0.003263917178093,0.0360143334835925,1.03604274459045,"Extra-household contacts"
"10","sigma0_rd","sigma0_rd",1.63404664251317,1.13297911780816,7.91304581911879,0.491059541020111,0.0637201375319346,0.713813685729703,1.02675125966704,"Extra-household contacts"
"11","sigma0_part","sigma0_part",2.28507270483732,2.17383028711597,2.40278338165633,0.826397842149527,0.00104719878562943,0.0252959156583225,1.00611332828314,"Extra-household contacts"
"12","sigma0_obs","sigma0_obs",2.86099150677274,2.78115357462934,2.94833490780263,1.05116824544166,0.000339127383712946,0.0147194351709112,1.00024488782729,"Extra-household contacts"
