"","name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"1","B_tri[1]","occ_cat_student",1.41738927263659,1.14267886526873,1.74855706361047,0.34881663902658,0.00163511255687542,0.108287920730555,0.999906711742196,"All contacts"
"2","B_tri[2]","occ_cat_other",3.41477725963021,3.19960113377177,3.64387533973785,1.22811226677557,0.000404790600223352,0.0332961532446478,0.999306520689518,"All contacts"
"3","B_tri[3]","age_cat_comb0_15",1.40637990359766,1.0819663959031,1.84274675956529,0.341018958595874,0.00264828890265303,0.135166745791136,0.999645570583406,"All contacts"
"4","B_tri[4]","age_cat_comb16_25",1.24017521200215,1.05005322335591,1.4620230525254,0.215252669636777,0.00171502515950605,0.0840427579671385,1.00119013703583,"All contacts"
"5","B_tri[5]","age_cat_comb26_35",1.2613841781568,1.10233480809529,1.44320531669707,0.232209672087093,0.00139632226414526,0.06903038114225,1.00071231183869,"All contacts"
"6","B_tri[6]","age_cat_comb46_55",0.984269224717934,0.88355025656734,1.09482684296113,-0.0158558169965588,0.000986652760072505,0.0543110882482089,1.00037119388318,"All contacts"
"7","B_tri[7]","age_cat_comb56_65",1.02784215529811,0.892225373892279,1.18851558432423,0.027461609813812,0.00154364918677137,0.0734001336495967,1.00077930329674,"All contacts"
"8","B_tri[8]","age_cat_comb66_75",1.39633355085037,1.14787763283593,1.69089298366998,0.333849909074073,0.00213228161601742,0.0976308268500315,1.00036985781613,"All contacts"
"9","B_tri[9]","age_cat_comb76_",1.79144377896734,1.34420663719946,2.3708452283236,0.583021875170158,0.00282972882611097,0.144073143511155,1.00035007460959,"All contacts"
"10","B_tri[10]","HH_Num_Memb_1_3",0.58946295996021,0.539071936020536,0.641583661457882,-0.528543393955529,0.000567304439149674,0.0436740201847033,1.00049339645217,"All contacts"
"11","B_tri[11]","HH_Num_Memb_7_9",1.08899138816029,1.00827757076785,1.17701127007757,0.0852519358941096,0.000527552828071116,0.0400559413516825,0.999957476599902,"All contacts"
"12","B_tri[12]","HH_Num_Memb_10",0.872233877818744,0.738888217474738,1.02330597667154,-0.136697682526896,0.000983679418852403,0.0839625891773096,0.99939951736365,"All contacts"
"13","B_part[1]","PART_MALE",0.771849331412605,0.670123248837034,0.893761954248569,-0.258965914568816,0.00209155257119153,0.0750613411594973,1.00098423993137,"All contacts"
"14","B_hh[1]","log_ninetile_hh",0.543624926509765,0.44659124457891,0.672873510601669,-0.609495743249876,0.00526336921534635,0.103284977250318,1.00491488894883,"All contacts"
"15","sigma0_loc","sigma0_loc",1.38010972220475,1.20337206922353,1.61450513283173,0.322163004852472,0.00349481222022562,0.0749057860288427,1.0080617912232,"All contacts"
"16","sigma0_hh","sigma0_hh",1.68700477727096,1.40596965166315,1.98930745944057,0.52295463537426,0.0134958577026125,0.090807611095381,1.10598781270633,"All contacts"
"17","sigma0_part","sigma0_part",6.3266010718542,5.87673332078166,6.82937742137764,1.8447631364706,0.0022523424168651,0.0383875369867302,1.01696487757858,"All contacts"
"18","sigma0_rd","sigma0_rd",1.32836498019202,1.09723745471662,2.45190358461671,0.283948847776105,0.006590757518695,0.252430760456788,1.00044550365443,"All contacts"
"19","B_tri[1]","occ_cat_student",3.02049366184864,1.38358466422932,6.62172722701155,1.10542028221625,0.00901611809864634,0.402715241435432,1.0003429387954,"Extra-household contacts"
"20","B_tri[2]","occ_cat_other",3.58442457137887,2.91212999402504,4.42292311610635,1.27659795109283,0.00203732436043246,0.106826884380748,1.00076376162564,"Extra-household contacts"
"21","B_tri[3]","age_cat_comb0_15",4.34434780831978,1.79610886212158,10.5404302217557,1.46887564579845,0.0106874778757281,0.451749941694212,1.00067199504727,"Extra-household contacts"
"22","B_tri[4]","age_cat_comb16_25",1.36202249353822,0.881211501127113,2.0912058460546,0.308970722670405,0.00542664457582581,0.222405497736203,1.0033720590224,"Extra-household contacts"
"23","B_tri[5]","age_cat_comb26_35",0.968355600389572,0.713261192187052,1.3347583716843,-0.0321559033898212,0.00379564315883364,0.163207648026773,1.00237318928247,"Extra-household contacts"
"24","B_tri[6]","age_cat_comb46_55",1.05430822126926,0.825536357491007,1.36059392305076,0.0528848374165784,0.00281037044597936,0.129872806166904,1.00220050302116,"Extra-household contacts"
"25","B_tri[7]","age_cat_comb56_65",1.4594084101378,1.00389155734862,2.09335620554756,0.378031155069381,0.00462862188627778,0.18691238850813,1.00316697408946,"Extra-household contacts"
"26","B_tri[8]","age_cat_comb66_75",1.02269009326842,0.612343671090211,1.65250847834827,0.0224365019426065,0.00652643263510405,0.255034327592445,1.00483070853081,"Extra-household contacts"
"27","B_tri[9]","age_cat_comb76_",1.520303720336,0.751865473282587,3.10690049662159,0.418910130908154,0.00800771429895914,0.358043120665562,1.00218764134916,"Extra-household contacts"
"28","B_tri[10]","HH_Num_Memb_1_3",1.16415034303875,0.939334154185938,1.43697011008267,0.151991501654935,0.00232599551489055,0.107944504633432,1.0004341777594,"Extra-household contacts"
"29","B_tri[11]","HH_Num_Memb_7_9",1.03454300248488,0.778311914504485,1.38374830019841,0.0339597857154308,0.00267398879795177,0.146717191230859,1.00127466906589,"Extra-household contacts"
"30","B_tri[12]","HH_Num_Memb_10",1.02930780094793,0.489537727988807,2.12543124615028,0.0288865384082067,0.00731244823219183,0.375660435237027,1.00009921335515,"Extra-household contacts"
"31","B_part[1]","PART_MALE",0.633879499992773,0.483769506434906,0.826350667875021,-0.455896405712074,0.00390395002529895,0.1356129040571,1.00401673255758,"Extra-household contacts"
