"","name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"1","B_tri[1]","freq_cat_1",0.0850044127149113,0.0793157194688862,0.0910363207269232,-2.46505210954625,0.000450377327529454,0.035244992231921,0.999236738227961,"All contacts"
"2","B_tri[2]","freq_cat_1_3",0.19578553102983,0.18400943698267,0.208331060733555,-1.63073544829738,0.000364611830502119,0.0318463115440744,1.0002893610402,"All contacts"
"3","sigma0_loc","sigma0_loc",1.66013678365198,1.44465972093489,1.97167329074571,0.506899998764126,0.00171068608578999,0.080694276609482,1.00181602935044,"All contacts"
"4","sigma0_hh","sigma0_hh",1.81372709527834,1.41446955164061,2.15937236084453,0.595383896757938,0.0205672397296134,0.105222631777274,1.1736822216688,"All contacts"
"5","sigma0_part","sigma0_part",7.28152725681052,6.71221911423745,7.95322746747707,1.98534062822959,0.00358559466071222,0.0425786091156539,1.03650709466228,"All contacts"
"6","sigma0_rd","sigma0_rd",1.37358814513395,1.10873365617259,2.95082082980378,0.317426400055696,0.0114119956644794,0.275415411920503,1.01081171157428,"All contacts"
"7","B_tri[1]","freq_cat_1",0.226556104076917,0.197397924449813,0.259392227912643,-1.48476266461282,0.00110848459280465,0.0694280246930084,0.999442095509075,"Extra-household contacts"
"8","B_tri[2]","freq_cat_1_3",0.411810506726088,0.361274478272365,0.468759257696697,-0.887191970566069,0.00100267299558996,0.0661041974995806,1.0005918083937,"Extra-household contacts"
"9","sigma0_loc","sigma0_loc",1.46305037978103,1.13969770417778,1.87331424172741,0.38052355738564,0.00600538474507035,0.123163886497722,1.01499795201455,"Extra-household contacts"
"10","sigma0_hh","sigma0_hh",2.02721090378859,1.5020084668543,2.74264993626425,0.706660909313659,0.0416709802064965,0.165228146847319,1.24552270072249,"Extra-household contacts"
"11","sigma0_part","sigma0_part",12.6997674146808,10.8208714051651,14.9495666789953,2.54158367949219,0.00724185279040844,0.0828749221303237,1.02715909858411,"Extra-household contacts"
"12","sigma0_rd","sigma0_rd",3.02170618080618,1.43907829551089,27.4998650312074,1.10582163238851,0.0492944772743124,0.866554666213873,1.01134949212936,"Extra-household contacts"
