"","name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"1","B_hh[1]","log_ninetile_hh",0.565407271476881,0.469670827484059,0.697378889048324,-0.570208973039727,0.00473264293231767,0.102065481573575,1.00546725274364,"All contacts"
"2","sigma0_loc","sigma0_loc",1.3522812681453,1.16092716744565,1.59761260631117,0.301792994552758,0.00342350152146828,0.0798557809304857,1.00683413251114,"All contacts"
"3","sigma0_hh","sigma0_hh",1.83709426868362,1.5837388481945,2.14121615089503,0.608185121565013,0.00757070888198336,0.0771104942257252,1.04228864741398,"All contacts"
"4","sigma0_part","sigma0_part",7.52282674527601,6.97438027374281,8.14560526514256,2.01794196430837,0.00123821476817219,0.0405222768551986,1.00337262949381,"All contacts"
"5","sigma0_rd","sigma0_rd",1.38601049069256,1.09966542397103,3.43992073291612,0.326429469781317,0.0314703473625303,0.430376872988757,1.01762037037615,"All contacts"
"6","B_hh[1]","log_ninetile_hh",0.640357284225604,0.487497435310987,0.850816774928904,-0.445729001793162,0.0085116903967242,0.143749665421332,1.00907444785567,"Extra-household contacts"
"7","sigma0_loc","sigma0_loc",1.31425129710386,1.065522890975,1.71503100039308,0.273267147670601,0.00763327379486592,0.126511560109745,1.00978364877876,"Extra-household contacts"
"8","sigma0_hh","sigma0_hh",1.79608720131445,1.18106537614423,2.67021455583215,0.585610521771751,0.0609980507356924,0.225445228936039,1.33538379041094,"Extra-household contacts"
"9","sigma0_part","sigma0_part",14.2942812172774,11.9941296582886,17.2030682744726,2.65985954240288,0.010188913561599,0.092110354654584,1.05823937720049,"Extra-household contacts"
"10","sigma0_rd","sigma0_rd",3.05157175321189,1.41487534602216,34.9274388752018,1.1156567868049,0.0583556834030037,0.918005488770476,1.02406480515218,"Extra-household contacts"
