"name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"B_tri[1]","both_touch",4.63580582565134,4.36265471547022,4.92733024158689,1.53381004057346,0.000410674161439922,0.0312835185943852,0.999358995242492,"All contacts"
"sigma0_loc","sigma0_loc",1.74564969261727,1.50591338922596,2.10692574120207,0.557126803047845,0.00188393004574746,0.0852174908793187,1.00012659675046,"All contacts"
"sigma0_hh","sigma0_hh",1.74976488061951,1.49143253227646,2.0476552505595,0.559481424977417,0.0135093725505702,0.0835471438780026,1.12718210348565,"All contacts"
"sigma0_part","sigma0_part",7.54144382456261,6.97958024000994,8.17252680658757,2.02041365235703,0.00212365873664229,0.0407100122863498,1.0168152399555,"All contacts"
"sigma0_rd","sigma0_rd",1.34721728471575,1.10297061812028,2.73478417670716,0.298041194527356,0.00992846740947113,0.266459407174013,1.00295633821131,"All contacts"
"B_tri[1]","both_touch",2.6216142411167,2.12050890513612,3.23876499583643,0.963790250611052,0.00159866360860975,0.108583721528143,0.999119628188491,"Extra-household contacts"
"sigma0_loc","sigma0_loc",1.51752571569283,1.19963976548397,1.9341140802448,0.417081189898762,0.00567374899403953,0.122570511693643,1.00279106777136,"Extra-household contacts"
"sigma0_hh","sigma0_hh",1.70638966972423,1.10163310477596,2.46682170501032,0.534379834314809,0.074274494386046,0.206913264585333,1.81039322883214,"Extra-household contacts"
"sigma0_part","sigma0_part",13.3945100736224,11.416723082874,15.8429521920001,2.59484492701021,0.00902836472911101,0.08509162416844,1.04891855591503,"Extra-household contacts"
"sigma0_rd","sigma0_rd",3.23141643394884,1.47221281550462,32.2873911409253,1.17292056555319,0.0296379232427241,0.826501028026214,1.00286948014855,"Extra-household contacts"
