"","name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"1","B_tri[1]","shared_dur",3.85993770390246,3.72467775321479,3.99995799560189,1.35065104446113,0.000234922200302895,0.0182594988460393,0.999445973187535,"All contacts"
"2","sigma0_loc","sigma0_loc",1.74851997873532,1.5144422071186,2.12287538398341,0.558769703670094,0.00182209401519882,0.085809584262182,1.00130742106814,"All contacts"
"3","sigma0_hh","sigma0_hh",1.68791826164073,1.39733485380561,2.00069467666272,0.523495971802704,0.0126388256227924,0.0927799743278015,1.0863921041882,"All contacts"
"4","sigma0_part","sigma0_part",7.20242684782547,6.6367609833325,7.81442847596209,1.97441803142729,0.00227801049503871,0.0413124950719723,1.01274117098426,"All contacts"
"5","sigma0_rd","sigma0_rd",1.42821345789603,1.11036780052817,3.30629317852968,0.356424333065674,0.0225993072533882,0.480929978983162,1.00471441681891,"All contacts"
"6","B_tri[1]","shared_dur",2.10790286350643,1.92746518248785,2.30632636786462,0.745693549686865,0.000573322891522509,0.0461030567480501,0.999857903646697,"Extra-household contacts"
"7","sigma0_loc","sigma0_loc",1.51983902039197,1.18964099129635,1.95613878681695,0.418604421612716,0.00541631589141932,0.122182076672837,1.00167025192224,"Extra-household contacts"
"8","sigma0_hh","sigma0_hh",1.58523951462386,1.06119261774831,2.467492519598,0.460735509240131,0.152505097973372,0.255422633231614,2.2212452741945,"Extra-household contacts"
"9","sigma0_part","sigma0_part",13.3673508002692,11.307410544021,15.8232258250138,2.59281522639968,0.00951153858269205,0.0849056947973007,1.04722019080897,"Extra-household contacts"
"10","sigma0_rd","sigma0_rd",3.53696039232718,1.53360895393979,63.9631703221106,1.26326771206259,0.0777498364714293,1.01061781341136,1.0152505279457,"Extra-household contacts"
