"name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"B_tri[1]","HH_Num_Memb_1_3",0.583724030433921,0.535879908256884,0.636638790996546,-0.538326958467991,0.000755035988365884,0.0440485171216917,0.999670994473862,"All contacts"
"B_tri[2]","HH_Num_Memb_7_9",1.12316806497575,1.04503061159246,1.20767449221613,0.1161533217055,0.00058057347784955,0.0374405045589438,0.999489495339037,"All contacts"
"B_tri[3]","HH_Num_Memb_10",0.812951076056604,0.694314096020753,0.955348961465042,-0.207084348297186,0.00121168782204354,0.0820876215117887,0.99999193402191,"All contacts"
"sigma0_loc","sigma0_loc",1.75584526543038,1.51212368086299,2.10709528119062,0.562950373693879,0.00204230417494298,0.0859579782747954,1.00152955309511,"All contacts"
"sigma0_hh","sigma0_hh",1.61948614896047,1.28768750647908,1.94233400830274,0.482108906928559,0.0277272243175875,0.104786940472344,1.2702934359852,"All contacts"
"sigma0_part","sigma0_part",7.50068743438136,6.9379286622753,8.15181048704428,2.01499467425945,0.00412290531769183,0.0415776488706797,1.03377566142305,"All contacts"
"sigma0_rd","sigma0_rd",1.36680756665929,1.10867350799807,2.85217219229054,0.312477777283544,0.0129228562417972,0.305524322043201,1.00509291945735,"All contacts"
"B_tri[1]","HH_Num_Memb_1_3",0.971371540217121,0.786123281790972,1.19465521345429,-0.029046247196692,0.00222409160704914,0.1073948706948,1.00078523879482,"Extra-household contacts"
"B_tri[2]","HH_Num_Memb_7_9",1.17123401860114,0.867147439097011,1.57646974987097,0.15805790973985,0.00315285764510811,0.152022105648262,1.00056471100266,"Extra-household contacts"
"B_tri[3]","HH_Num_Memb_10",1.17097725114306,0.574690208030958,2.42367628502999,0.157838657563567,0.00738683715594594,0.369090119088447,1.00173342211858,"Extra-household contacts"
"sigma0_loc","sigma0_loc",1.53242618534292,1.21782625355844,1.98053537697978,0.426852221497186,0.00618496653290093,0.123376031065623,1.0064090451546,"Extra-household contacts"
"sigma0_hh","sigma0_hh",1.6635598761151,1.16216019543773,2.36308123494483,0.508959809886393,0.0877304584981299,0.175781812125545,1.54861607179494,"Extra-household contacts"
"sigma0_part","sigma0_part",13.9109005008932,11.7235610564456,16.39262325569,2.63267274150302,0.00801702911902465,0.0851693385024525,1.03459543455027,"Extra-household contacts"
"sigma0_rd","sigma0_rd",3.6086522931315,1.54253288150999,66.4280207741907,1.28333437663894,0.0683179262645558,1.01572255094847,1.01035512967645,"Extra-household contacts"
