"","name","name_long","Estimate","CI_low","CI_high","mean","se_mean","sd","Rhat","Contact_type"
"1","B_tri[1]","age_cat_comb0_15",1.34732824983656,1.07341306176799,1.70405337938176,0.298123557300184,0.00294124915663511,0.119364027765973,1.00104871768713,"All contacts"
"2","B_tri[2]","age_cat_comb16_25",1.22663623076762,1.03734352554361,1.45169252789471,0.204275651330689,0.00171772862983312,0.0829168570125972,1.00088171042161,"All contacts"
"3","B_tri[3]","age_cat_comb26_35",1.27572760977758,1.11162587684106,1.45893159737898,0.243516690173069,0.00130592700851886,0.0670734404481706,1.00025196168465,"All contacts"
"4","B_tri[4]","age_cat_comb46_55",1.01713347193232,0.914029933774677,1.13522161657849,0.0169883492931708,0.000999109837078304,0.0551710732340552,0.999966141717903,"All contacts"
"5","B_tri[5]","age_cat_comb56_65",1.2486834286574,1.08060184397984,1.44505263509994,0.222089739175114,0.00148520925595416,0.0750682115181072,1.00000353069397,"All contacts"
"6","B_tri[6]","age_cat_comb66_75",1.77435921551277,1.46856252649394,2.15698701289564,0.573439352404345,0.00210536345714936,0.0992613601867924,0.99980291440039,"All contacts"
"7","B_tri[7]","age_cat_comb76_",2.71590839379543,2.08397054097146,3.59026762588146,0.999126480775438,0.00301241419005514,0.14080983752023,1.0005716580977,"All contacts"
"8","sigma0_loc","sigma0_loc",1.77422591812901,1.52355842925721,2.14334965774868,0.573364225344516,0.00200182121506007,0.0864570117287629,1.00147211306798,"All contacts"
"9","sigma0_hh","sigma0_hh",1.72442984430289,1.36265806464509,2.06293812414471,0.544896470806081,0.0181767956055078,0.107373665527478,1.11079691826619,"All contacts"
"10","sigma0_part","sigma0_part",7.24284896112242,6.66106293095627,7.94272024165708,1.98001463191312,0.00401330900254001,0.0447219733500251,1.02958891111742,"All contacts"
"11","sigma0_rd","sigma0_rd",1.37748775016213,1.10441448166871,2.91411141019565,0.320261369201131,0.0110092914954068,0.307445917573361,1.00222724702214,"All contacts"
"12","B_tri[1]","age_cat_comb0_15",8.13218808726633,5.19185648647743,12.6997509696633,2.09583002477387,0.00674071133306217,0.230244626154941,1.00464071128911,"Extra-household contacts"
"13","B_tri[2]","age_cat_comb16_25",1.56325436182937,1.04307692197037,2.36385889802646,0.446769777692862,0.00573578527942262,0.209848311041358,1.00103621344674,"Extra-household contacts"
"14","B_tri[3]","age_cat_comb26_35",0.933827848829279,0.666782951430265,1.28914084654623,-0.0684631737701903,0.00437680592547753,0.169968401279691,1.0003029696976,"Extra-household contacts"
"15","B_tri[4]","age_cat_comb46_55",1.03148894864524,0.797910668804004,1.33077244497841,0.0310033396038535,0.00288657336086288,0.130169622770608,1.00182380442418,"Extra-household contacts"
"16","B_tri[5]","age_cat_comb56_65",2.01100503195283,1.37967602591924,2.92412666912516,0.698634613001622,0.00497989010957984,0.190060502550181,1.00005462648944,"Extra-household contacts"
"17","B_tri[6]","age_cat_comb66_75",2.17568035748144,1.35102386633706,3.55460359550744,0.777341423663856,0.00675164926344921,0.249113838062747,1.00467095891976,"Extra-household contacts"
"18","B_tri[7]","age_cat_comb76_",3.4033574056094,1.69952113459871,6.86421134756156,1.22476241663019,0.00755011608724469,0.355653158222018,1.00156419435334,"Extra-household contacts"
"19","sigma0_loc","sigma0_loc",1.49609634009623,1.16621353323927,1.90791355371353,0.402859275938839,0.00614688446973079,0.121857802259971,1.00547023304167,"Extra-household contacts"
"20","sigma0_hh","sigma0_hh",1.76142332448557,1.19983892847283,2.69386598183302,0.566122189316746,0.0756809169692775,0.210848711471226,1.41560997998717,"Extra-household contacts"
"21","sigma0_part","sigma0_part",12.2629340362987,10.3821315144791,14.5119949077654,2.50658121968189,0.0092073533421606,0.0866868068404831,1.04983862022875,"Extra-household contacts"
"22","sigma0_rd","sigma0_rd",3.82359294833621,1.51157551979676,82.0693934560839,1.34119054295852,0.0676028566761439,1.03473126851637,1.01251961641174,"Extra-household contacts"
